homepage,resource
...,0
0AAAA.org,47678125944
0pctpools.com,6426669039429
0xdeadbeef.network,3233329109
0xisla.live,18182464746
1-PCT.com,2452735028963
1337.chiplife.art,4600000
14all.dev,507449333
18.119.65.114/index.html,170924445320
1pc.dev,1100327562299
1pct.net,50779346202
1percentpool.eu,833622842346937
1stcardanostakepoolofindiana.com,3093744999
1wjg.com,20603691
21ada.ca,2162680382166
2Relays1Core.com,0
2six4.com,189502457172
307pool.com,5699538756101
46s.au.ngrok.io,42876841138
4goodstakepool.com,4207438666922
4tun8.tech,1273635084517
5chpool.net,377131750787
5hare-pool.5pecia1.dev,16129820290
75.119.134.23/index.html,1005175300
7cs.io,8705929
7pool.io,135710228573
7ru3.com,6654166377373
888pool.io,1170986612971
8sqrdpools.com,1017372589667
A3CcryptoClub.com,3516489556036
ADA-Kings.com,20154146
ADAMDWST.com,58127851485
ATFFpool.at,95201656790
AVAcsp.com,44363208751
AirAdaPool.com,205928315984
AskCharlesAnything.com,91394418928
AvocPool.com,248352673789
BavarianStakePool.de,1524502380860
BrazilPool.com,403566699
Cardano24.com,5137942607346
CardanoKatet.com,50102879600
CardanoOnWheels.com,7766821311
CardanoPark.com,5400951569
CardanoZohar.io,385500629
Child.Help,10000000
CryptoTuts.de,82694336
CryptoroPools.com,577193742914
DougDo.github.io/AdaPies,1001425841
DreamCardano.com,10848453757
EnactPool.com,262961671159
EpochStakePool.com,17879575078014
EsquireAutos.ca,2197033763
GigaX.io,1296794903
HKBeyondr.io,70593362939
Hedgespool.com,2044327833836
InvestPool800nlb.com,7474825058
LaurenOCrypto.com,33268531067
LoneStarStaking.net,1451403320
MaineBlockchain.com,111615546628
MintMatrix.io,729024431
NoCentralAuthority.com,514451807046
OasisPool.io,13160786551610
PatriotsPool.com,1673054798229
PhoenixCardanoStaking.com,53506896205
Platinum-Pool.com,201445511
Pool.Bio,16592813432488
Safestakela.com,19450752660
StakeMyADA.net,4258868527266
StakeWithPride.com,18303140914940
TexasStakeHouse.com,549574757264
