homepage,resource
0AAAA.org,11
0pctpools.com,5
1-PCT.com,2
18.119.65.114/index.html,1
1percentpool.eu,304
21ada.ca,15
307pool.com,7
314pool.com,5
4goodstakepool.com,3
4tun8.tech,1
5chpool.net,1
7ru3.com,6
8sqrdpools.com,1
A3CcryptoClub.com,3
BavarianStakePool.de,1
Cardano24.com,12
DreamCardano.com,1
EpochStakePool.com,15
GOmetalaunch.org,1
Hedgespool.com,1
MooneyMint.com,1
OasisPool.io,25
Pool.Bio,4
StakeMyADA.net,4
StakeWithPride.com,31
Voltairera.com,9
aada.finance,3
aastakepool.com,3
actpool.io,3
ada-candy-stakepool.com,3
ada-quest.com,1
ada-stake.com,23
ada-staking.fr,31
ada-swag.com,22
ada.ibexpool.com,32
ada.tdot.finance,1
ada.vegas,6
ada.xsec.es,4
ada.zone,2
ada4good.com,50
ada63pool.com,17
ada9000.io,8
adaalphapool.com,16
adaape.com,11
adabreathes.com,30
adacoinz.com,1
adacryptopool.com,2
adadada.club,2
adadogpool.org,2
adafarm.io,2
adafrog.io,26
adage.app,12
adaglobe.com,1
adaheartpool.com,17
adainground.com,2
adaloop.org,3
adalovelacepool.com,52
adaly.io,2
adamantium.online,2
adamoon.net,26
adanet.io,2
adanorthpool.com,4
adaocean.com,207
adaocean.com.au,4
adapilot.com,70
adapointpool.com,21
adapolis.io,2
adapool.one,10
adapool.ssmu.win,1
adapools.org/AMZ1,14
adapools.org/pool/4fe880d45cd6170400e70adc79591d8562cbfee07e25e506422da0d7,1
adapop.org,27
adappt.online,2
adarewards.org,1
adaseal.eu,2
adastack.net,17
adastaking.co.uk,1
adastaking.eu,1
adastarnode.com,2
adastat.net,55
adastrong.com,28
adatrust.space,1
adavanz.com,1
adavault.com,128
adaverse.com,1
adavn.com,4
adavn.stakings.club,2
adawallet.io,2
adoptstakepool.com,6
agapepool.ca,1
aichi-stakepool.com,73
akyo.org,1
alfa-pool.com,2
alizeb.com,1
alphastaking.com,2
alps.kalu.solutions,17
amsterdamnode.com,1
anejopool.com,2
anetabtc.io,21
angelstakepool.net,41
apexpool.info,6
apolostakepool.com,1
arcadiastakepool.com,4
armadacardano.io,1
armadastakepool.com,1
armyofspies.io,35
arrapool.io,1
artzstakepool.com,3
astarter.io,4
astra-pool.com,16
atlasstakepool.com,39
atomicwallet.io,111
autostake.net,68
ayame3.com,9
az5.io,1
aztecstaking.com,1
azureada.com,109
azureada.com/azdfm,14
babbageblockchain.com,8
bancpool.com,6
banderini.net,14
bbhmm.net,4
beaver-stake-pool.net,2
bekindstakepools.online,4
best-pool.net,1
binance.com,2209
bit.ly/3fQLy8y,10
bitapool.wixsite.com/bita,21
bitboycrypto.com,2
bitcoinsuisse.com,31
bitpoint.co.jp,68
blackstarpool.com,11
bladepool.com,59
bliss-pool.net,4
blockademia.com,1
blockchainlens.org,2
blockdaemon.com,365
blockproducer.io,1
blockswell.com,1
bloompool.io,184
bloxbean.com,15
bluecheesestakehouse.com,101
blueocean.sg,5
boba-pool.com,3
bonafideada.com,2
bourbonx.io,2
braveheartstakepool.com,1
bravostakepool.nl,57
brothershipool.org,48
butt.lol,6
canadastakes.ca,1
candlestake.com,1
capitalstakepool.info,1
cardalonia.io,1
cardan.io,1
cardaners.com,1
cardanesia.com,42
cardania.com,3
cardanians.io,149
cardanistas.io,18
cardano-ada-staking-pool.com,14
cardano-aden.com,3
cardano-blockhouse.de,1
cardano-education.com,6
cardano-israel.com,18
cardano-pool.eu,7
cardano-republic.com,1
cardano-staking.ch,2
cardano-thailand.com,7
cardano-universe.com,2
cardano.amsterdam,2
cardano.dantup.com,1
cardano.fans,21
cardano.ich-war-hier.de,1
cardano.ipclub29.com,42
cardano.sargatxet.cloud,14
cardano.securestaking.io,147
cardano.stakepools.info,7
cardano.ubqt-splice.com,2
cardano.weebl.me,10
cardano420.com,1
cardanoaldia.com,3
cardanoatstake.com,9
cardanocafe.org,38
cardanocanada.org,1
cardanocanucks.com,12
cardanocenter.pl,2
cardanocult.com,53
cardanode.com.au,53
cardanode.io,145
cardanoeagle.com/ada-pool,5
cardanohub.net,1
cardanoland.com,94
cardanolatino.com/cardanoenglish/Latino-Staking-Pool-Eng,1
cardanomint.com,5
cardanopool.xyz,2
cardanoproxy.com,2
cardanorules.github.io/ada,3
cardanoscan.io,23
cardanosharp.com,23
cardanostakingpool.com,2
cardanosuisse.com,5
cardanotech.io,2
cardanowithpaul.com,79
cardapool.com,3
cardaspians.io,1
cardino-ada.netlify.app,19
carpoolcrypto.com,2
catalystswarm.com,11
cbosp.com,1
ccj123.html.xdomain.jp,77
celsius.network,63
cent.stakepoolcentral.com,10
centimani.io,2
centuo.com,2
cerostakepool.com,37
cexplorer.io,1
cflowpool.com,13
chaincrucial.io,7
champada.io,3
chaos-staking.com,3
charity-pool.ro,2
cheapstaking.com,25
cheekycrypto.io,1
chefpool.org,4
chunkymonkey.us,5
claynation.io/stake,20
clio.one,34
cloudboom.io,2
co2pool.com,1
codanar.com,4
coffeepool.jp,28
coinbase.com/cloud,23
coinzzz.jp,143
commerce.sleepingnatives.org,1
congeepool.com,16
consensusmonky.de,1
cornucopias.io,38
corstakepool.com,1
cosd.com/pool,9
cosmicassetpool.net,23
cpoolsunited.com/pool?id=VENUS,5
createplanets.com,6
crimsonpool.com,4
cross.technology,3
crowdano.com,12
crown-tech.co.jp/ctecstakepool,49
crownstakepool.com,11
crypto-loops.com/loops,10
cryptobounty.org,10
cryptocolony.cz,3
cryptofay.io,4
cswap.info,3
curryoncrypto.com,2
cypherkicks.com,1
danteachescrypto.com/cardano-staking-pool,41
dappslatam.com,1
davidlikescrypto.com,7
deadpoolcrypto.com,5
denadapool.io,6
dew-stake.com,7
diamondpool.io,7
digitalfortress.online,198
dionysus-pool.io,1
discovery-pool.com,9
docs.discoin.family,2
dolcapool.eu,1
doorkstaking.com,1
dot-stake-pool.amebaownd.com,3
doxacrypto.io,1
dpadapools.com,1
dynamicstrategies.io,13
earncoinpool.com,1
earningcardano.com,5
ecopool.io,32
eelada.com,2
eldenpool.com,1
elitestakepool.com,16
ellipal.com/pages/ellipal-staking,5
emurgo.io,342
encoins.io,1
endeavorstakepools.com,91
envystakepool.com,2
etoro.com,451
evaginger.com,2
everestpool.net,13
everstake.one,49
everstake.one/cardano,364
evochro.me,3
expo-dow.com,4
facebook.com/STPZpool,1
fairpool.eu,39
fasostakepool.com,1
fatfrog.io,21
fatmattstaking.com,1
fedot-netot.github.io/free-cardano-pools,1
feelstakepool.com,21
fialka.live,1
fikapool.com,7
fimi.vn/ada,10
flac.finance,11
flairstaking.io,1
fortepool.io,1
fortunepool.net,3
friends.staking4ADA.org,9
fungi-pool.com,5
gaiastakepool.com,2
gaien1-staking.xyz,2
garden-pool.com,182
genepool.one,8
genesis.space,1
genius-x.co,90
genkipool.com,2
gerowallet.io,1
ghisx-pool.com,2
gimbalabs.com,11
git.io/JItdr,94
git.io/JU5Hg,18
github.com/SIMPLPool/SPO,2
github.com/crest9999,15
github.com/desayuno11,28
github.com/korea-gazuaa,1
github.com/rdlrt/rdlrt-pool,14
github.com/rgdl12345/rgdl12345,7
github.com/ryomapool/ryoma,15
github.com/stakepoolhub,5
github.com/tienna,2
goatstake.com,105
gokey.network,1
goldcoaststaking.com,1
granadapool.com,2
grc1.netcount.gr,20
growpools.io,31
growyourstake.com,2
hada.vn.com,2
harmonicpool.on.fleek.co,7
hashvalley.github.io,11
hazelpool.com,16
hermes-stakepool.com,42
high-pool.atwebpages.com,5
hodlada.today,123
hotelginebra.com.es,1
hunny-pool.com,3
huskypool.com,8
hwlegnano.it/cardano,2
hype-staking.com,1
hyperlinkpool.kr,17
hysleeper.github.io/meow,5
iagon.com,3
iamx.id,23
ianesthesia.org/sage.html,3
ibexpool.com/basho,24
ideal-stake-pool.com,1
ikinaristakepool.amebaownd.com,30
indiepool.co,1
infiniastakepool.com,7
infstones.com,1
iohk.io,211
jazz.jazz-pool.com,22
jazz2.jazz-pool.com,12
jazz3.jazz-pool.com,27
jazz4.jazz-pool.com,19
joeystakepool.com,5
jorgepool.com,4
junostakepool.com,8
juststaking.com,1
k9kstaking.com,2
kaizencrypto.com,33
kanayama11.xyz,9
kanayama12.xyz,3
kangaroo.onl,11
katanapool.com,92
kawancardano.com,11
kazunaka.com,23
kblocks.net,7
keipool.com,7
kevmate.com,2
kindstakepool.com,8
kiwipool.org,92
koalapool.org,16
kopipool.com,36
koreapool.io,5
krypto-knight.us,67
kurdopia.store,2
kuris.org,3
kyoku-pool.online,1
kyotostakepool.com,1
kysenpool.io,37
lacepool.com,4
lambdastake.com,1
latinstakepools.com,1
leadstakepool.com,12
leaf-pool.com,24
lilystake.xyz,3
lkbh-pools.org,1
logicalmechanism.io,9
londonpool.co.uk,8
longshortsignal.com/cardanopool,5
lootpool.io,1
lordb.rocks,3
lovelacepool.com,35
loxeinc.com,13
lucky-pool.com,3
luganodes.com,35
luminapool.io,1
mallardorder.io,2
maluiin.com,48
mantispool.net,18
masterstake.com,27
mcwhirter.com.au,1
meritus.work,1
metadex.fi,8
mi-defi.com,1
milky-pool.com,7
minasan.io,2
mine-ada.com,29
minswap.org,47
miyabi-kyoto.org,2
mobc.work,1
mokshpool.org,64
moonstake.io,459
motostakepool.com,1
moxietech.co,18
muen-project.com,12
mugen-pool.com,3
myadapoolnamerocks.com,15
mylo.farm,2
nasec.co.uk/cardano,1
nedscave.io,112
neighborlypool.xyz,2
newm.io,27
nimuepool.io,6
nmkr.io,5
no-tax.biz,1
nodeasy.com,56
nodenetworks.org,32
nomadpool.io,13
noopspool.com,1
nordicpool.org,192
novapool.io,1
nu.fi,611
occam-x.fi,17
octaluso.dyndns.org,43
odin.baselinux.net,2
ohoh7.github.io,4
okex.win,4
oleum.net,1
one-step-cardano.com,1
onecommunityada.com,3
onyxstakepool.com,214
orcada.io,2
osaka-pool.com,12
otakupool.com,1
ouroboros.mobi,12
ourostech.com.br,2
outerspace.money,3
ozzy-pool.com,47
p2p.org,49
parisadastakepool.fr,1
pasta-pool.com,1
pegasuspool.info,10
perplexus.io/dao-pool,1
piada.io,13
piestake.com,2
pigofapool.github.io,1
pipool.online,35
planetstake.com,30
plushpool.com,44
poapool.com,4
poemstakepool.com,2
politikoz.io,2
polypool.io,18
pool.pm,3
pool.ravendex.io,1
pool_id_15,50
pool_id_1540,36
pool_id_1633,4
pool_id_1658,9
pool_id_169,3
pool_id_1704,1
pool_id_176,31
pool_id_2000,1
pool_id_3119,1
pool_id_3279,49
pool_id_3280,53
pool_id_3281,58
pool_id_3282,60
pool_id_3283,70
pool_id_3395,53
pool_id_3396,51
pool_id_3397,55
pool_id_3398,57
pool_id_3399,51
pool_id_3514,47
pool_id_3515,48
pool_id_3921,1
pool_id_3956,2
pool_id_4251,23
pool_id_4296,1
pool_id_4413,1
pool_id_4850,54
pool_id_4923,1
pool_id_4928,21
pool_id_4974,26
pool_id_4998,10
pool_id_5005,25
pool_id_5215,50
pool_id_5216,19
pool_id_5217,50
pool_id_5491,60
pool_id_810,17
pool_id_811,11
pool_id_815,18
pool_id_816,3
pool_id_937,1
poolbone.github.io/meta,2
pooldata.live,1
poolforlovelace.me,3
poolmeta.tcrs.co.jp,2
pools.zw3rk.com,18
pooltool.io/about,18
pooltool.io/pool/b81c65f4e17c8e94d89fcd369d11077af9800ae70177013a1a79b349,2
poolunder.com,34
poopool.org,2
popool.net,65
powerstakepool.com,24
prometheus-pool.com,3
psiloblox.io,8
psyada.com,15
publickey.co.jp,49
pudim.od.gy,11
pumppool.github.io,1
pxlz.org,1
pyur.io,2
qcpol.stakepool.quebec,21
queenada.com,18
quixote.systems,18
radarstakepool.org,3
ranket2.wordpress.com,22
rarepepes.com,9
rats.fail,3
raynetwork.io,198
responsible-staking.at,3
rinauser.group,3
riotpools.com,2
risecardano.com,2
romerstakepool.io,2
rx78pool.wordpress.com,1
safestak.com,19
sakepool.com,22
saltnet.io,4
sandstone.io,10
sanskys.github.io,14
santoelectronics.com/santonode,3
sapiopool.com,1
scardano.io,6
scoop.tech/sabai,2
seaside-staking.github.io,3
seedpools.org,2
share-pool.com,3
siam.mof.one,1
silvercitystaking.com,1
sipo.tokyo,115
sites.google.com/view/mango-staking-pool,1
sites.google.com/view/poolblessvenezuela/p%C3%A1gina-principal,1
skylightpool.com,26
smaug.pool.pm,31
smilespool.com,6
socialch4in.com,8
solidone.io,2
solpi.de,13
southtyrolpool.it,1
spartasp.com,2
spectrum-pool.kind.software,15
spirestaking.com,55
spklpool.com,1
squidpool.com,41
stake.army,5
stake.fish,62
stakeTREK.io,1
stakeada.com,7
stakeada.kr,7
stakeandeggs.io,2
stakebowl.io,107
stakecardano.net,20
stakechaiin.io,1
stakecool.io,123
stakedingo.com,1
stakeforcake.com,3
stakeforfuture.org,8
stakefornature.com,1
stakelake.com,1
stakelovelace.io,22
stakenuts.com,3
stakepool.at,114
stakepool247.eu,12
stakepoolservice.com,143
stakewithnerd.com,20
stakhanovite.io,3
staking-fm.site,169
staking.cardanofun.com,71
staking.outofbits.com,41
staking.rocks,7
staking247.com,6
staking4ADA.org,47
stakit.io,65
staykpool.com,1
steakandbake.github.io/ada,41
steekpoel.nl,1
str8pool.com,52
sunnyada.io,76
supernova-pool.com,1
swisscryptojay.ch,1
t.me/ADA_UP,2
t.me/StakingADA,4
tangocrypto.com,11
tap-ada.github.io,7
techs2help.ch,2
teqwyse.com,1
terminada.io,2
texanstakes.com,2
thc-room335.com,10
thc-room335.com/rama,18
theartbank.io,6
themoneypool.uk,1
theswim.net,32
thevikingpool.com,21
threepool.io,5
timmyverse.com,1
tinyurl.com/NINIstake,8
tinyurl.com/Pool-NICE,2
titanstaking.io,54
toadpool.org,3
toast-pool.us,3
tokyo-pool.com,2
tokyostaker.com,106
topopool.com,5
totalreturn-staking.com,1
tts17.com,8
twitter.com/4KOMA_StakePool,2
twitter.com/7nekonymous,6
twitter.com/9DDPk57qMpPeRX0?t=pAfWPMKByGAlGFFGVsI-mQ&s=06,42
twitter.com/ARSA_usui,1
twitter.com/Beastlyorion,43
twitter.com/Berry__Capital,3
twitter.com/Berry___Capital,1
twitter.com/BizarreStarsNFT,1
twitter.com/BradaPool,20
twitter.com/BreakingADA,13
twitter.com/CardanoGuru,37
twitter.com/Cardano_ISSA,3
twitter.com/Diamond25758632,4
twitter.com/HGK000,10
twitter.com/HIT40877568,3
twitter.com/LightStakePool,3
twitter.com/LumpAHV8Lx1LGtU,17
twitter.com/Muggy_Pool,3
twitter.com/N_oyaji_ada,2
twitter.com/NantokaSPO,1
twitter.com/Oveis_HJ,1
twitter.com/PalmaDeCardano,1
twitter.com/PoolAsahi,7
twitter.com/PoolOkayama,5
twitter.com/ProjectNTK,1
twitter.com/RANMA83054020,11
twitter.com/Rd7hrujn2Xv5FS2,13
twitter.com/SDGsPOOL,5
twitter.com/SMAN8_TickerSA8,8
twitter.com/TAM_Stake_Pool,15
twitter.com/cardano_sugar,2
twitter.com/cardanodan,8
twitter.com/choco_stake,7
twitter.com/deisensei,1
twitter.com/harudaibab,1
twitter.com/hisa_iokinawa,29
twitter.com/kazewa_minami,14
twitter.com/leon_stake_pool,1
twitter.com/mac5_alpha,2
twitter.com/momoadapool,19
twitter.com/nagamaru_panda?s=06,2
twitter.com/nappy66560609,3
twitter.com/nvetech,12
twitter.com/oknw_pool,4
twitter.com/sagittarius_stc,4
twitter.com/sakakibara1JPN,22
twitter.com/smilerosepool,1
twitter.com/stakingberlin,4
twitter.com/tk_gems,1
tygar-pool.com,2
tylerscrypto.com,8
ukada.godaddysites.com,6
uniquestaking.com,1
uniscroll.io,2
unitedstakesofcardano.io,3
universe25.io,2
unknown101,64
unknown102,65
unknown103,63
unknown104,50
unknown105,69
unknown106,60
unknown107,52
unknown108,55
unknown109,45
unknown110,52
unknown111,52
unknown112,62
unknown113,59
unknown114,53
unknown115,59
unknown116,57
unknown117,52
unknown118,59
unknown119,49
unknown12,1
unknown120,50
unknown121,52
unknown122,56
unknown123,43
unknown124,52
unknown125,52
unknown126,52
unknown127,64
unknown128,36
unknown129,1
unknown131,38
unknown132,37
unknown133,56
unknown134,21
unknown135,37
unknown136,32
unknown14,4
unknown141,2
unknown145,38
unknown19,35
unknown20,33
unknown21,34
unknown22,24
unknown23,30
unknown24,33
unknown25,27
unknown26,28
unknown28,28
unknown29,32
unknown30,33
unknown31,18
unknown4,3
unknown53,5
unknown68,1
unknown8,2
unknown81,14
unknown94,18
unknown99,49
upstream.org.uk,4
usenobi.com,19
vadapool.com,1
validator.cex.io/ada,14
vampyre.fund,17
vasilstdabov.org/staking-pool,4
vicepool.com,16
vincepool.com,6
viperstaking.com/ada-pools/adder-pool,15
viperstaking.com/ada-pools/viper-pool,34
vivi-stakepool.com,11
vogue-pool.com,7
volcyada.com,2
wada.cash,2
wafflepool.org,42
waldmops.nvmr.de,10
wastaking.xyz,5
wavegp.com,1
wavepool.digital,620
weqntstakepool.nl,8
white.topopool.com,2
wira.org,6
wiredfoundation.org,1
wise-pool.eu,2
wolverinestakepool.com,1
woodlandpools.net,5
woofpool.github.io,15
world-economic-pool.amebaownd.com,23
xstakepool.com,75
xwin.com.my,5
yepple.io,1
yoada.fr,1
yokohamapool.com,6
yoroi-wallet.com,37
youradamoonpool.us,8
youtube.com/c/JasonPizzinoOfficial,2
youtube.com/c/augustobackes,3
youtube.com/channel/UCO_-AuhWHBUYq_eF63FS7bg,7
youtube.com/channel/UCRvqjQPSeaWn-uEx-w0XOIg,92
youtube.com/channel/UCf64J3dPdVRT6OJf57m-uyw,2
youtube.com/cryptocapitalventure,141
yoyogi-pool.site,3
yummiuniverse.com,4
yuriyuriyuri.xyz,1
zetetic.tech,42
zpngstakepool.com,3
zunderpool.io,1
