homepage,resource
0AAAA.org,11
0pctpools.com,5
1-PCT.com,2
1337.chiplife.art,2
1mate.io,1
1percentpool.eu,357
21ada.ca,8
307pool.com,6
4goodstakepool.com,2
7ru3.com,6
888pool.io,1
8sqrdpools.com,1
A3CcryptoClub.com,1
BavarianStakePool.de,1
Cardano24.com,16
EpochStakePool.com,1
GOmetalaunch.org,3
Hedgespool.com,1
MooneyMint.com,1
OasisPool.io,10
PatriotsPool.com,1
Pool.Bio,9
StakeMyADA.net,3
StakeWithPride.com,29
TheMorphium.io,9
Voltairera.com,20
aada.finance,5
aastakepool.com,3
abcstake.com,15
actpool.io,2
ada-stake.com,14
ada-staking.fr,30
ada-swag.com,37
ada.ibexpool.com,21
ada.vegas,9
ada.xsec.es,4
ada.zone,3
ada4good.com,58
ada63pool.com,9
adaalphapool.com,15
adaape.com,6
adaberrypi.com,1
adabreathes.com,36
adacapital.io,15
adacoinz.com,8
adacryptopool.com,1
adafarm.io,10
adaforwarriors.io,1
adafrog.io,28
adage.app,14
adaglobe.com,2
adagogo1.com,1
adainground.com,1
adaloop.org,4
adalovelacepool.com,46
adaly.io,3
adamantium.online,2
adamoon.net,29
adanaut.com,1
adanet.io,2
adanorthpool.com,2
adaocean.com,174
adaocean.com.au,4
adapilot.com,70
adapointpool.com,15
adapolis.io,2
adapool.one,10
adapools.org/AMZ1,7
adapools.org/pool/4fe880d45cd6170400e70adc79591d8562cbfee07e25e506422da0d7,1
adapop.org,32
adappt.online,3
adapunkz.io/pool,1
adaseal.eu,1
adastack.net,22
adastaking.eu,2
adastat.net,53
adastrong.com,37
adasuisse.io,2
adatree.io,6
adavanz.com,1
adavault.com,124
adavn.com,4
adavn.stakings.club,4
adawallet.io,12
adaxstaking.io,1
adoptstakepool.com,1
agapepool.ca,2
aichi-stakepool.com,74
akyo.org,5
alizeb.com,2
allnodes.com/ada/staking,2
alphastaking.com,1
alps.kalu.solutions,14
altzpool.com,1
amsterdamnode.com,1
anejopool.com,1
anetabtc.io,65
angelstakepool.net,41
angkorwatstakepool.net,1
animation.com/cardanostakepool,1
apexpool.info,1
apolostakepool.com,4
arcadiastakepool.com,12
argyroscrypto.com,2
arkanopool.wordpress.com,1
armadacardano.io,2
armadastakepool.com,1
armyofspies.io,11
arrapool.io,1
artzstakepool.com,1
assetstakepool.wixsite.com/asset,4
astra-pool.com,29
atlasstakepool.com,53
atmpool.io,13
atomicwallet.io,83
ausstaker.com.au,1
autostake.net,70
ayame3.com,7
az5.io,1
aztecstaking.com,3
azureada.com,112
azureada.com/azdfm,9
babbageblockchain.com,7
bakon.dev,1
bancpool.com,8
banderini.net,31
bbhmm.net,1
beaver-stake-pool.net,6
bekindstakepools.online,9
berchpool.com,1
binance.com,2388
bit.ly/3fQLy8y,6
bit.ly/CryptoNOBES,1
bitapool.wixsite.com/bita,27
bitboycrypto.com,1
bitcoinsuisse.com,31
blackstarpool.com,11
bladepool.com,44
bliss-pool.net,5
blockademia.com,1
blockchainlens.org,1
blockdaemon.com,83
blockinvestmentgroup.com,1
blockswell.com,4
bloompool.io,165
bloxbean.com,10
bluecheesestakehouse.com,129
blueskystaking.com,1
bmpool.online,1
boba-pool.com,2
bonafideada.com,9
bourbonx.io,2
braveheartstakepool.com,3
bravostakepool.nl,58
brothershipool.org,57
bulletproofinvestingclub.com/index.html,2
butt.lol,3
candlestake.com,1
capitalstakepool.info,6
cardanesia.com,47
cardania.com,6
cardanians.io,139
cardanistas.io,13
cardano-ada-staking-pool.com,8
cardano-aden.com,1
cardano-blockhouse.de,2
cardano-education.com,3
cardano-israel.com,1
cardano-pool.eu,12
cardano-republic.com,1
cardano-stakepool-aid.amebaownd.com,1
cardano-staking-pool.cms.ubx.ph,7
cardano-staking.ch,2
cardano-thailand.com,11
cardano-universe.com,1
cardano.amsterdam,2
cardano.fans,42
cardano.ich-war-hier.de,1
cardano.ipclub29.com,53
cardano.sargatxet.cloud,22
cardano.securestaking.io,180
cardano.stakepools.info,4
cardano420.com,1
cardanoaldia.com,2
cardanoatstake.com,5
cardanocafe.org,51
cardanocanucks.com,21
cardanocult.com,52
cardanode.com.au,33
cardanode.io,68
cardanoeagle.com/ada-pool,4
cardanoland.com,82
cardanolatino.com/cardanoenglish/Latino-Staking-Pool-Eng,1
cardanomint.com,3
cardanoproxy.com,2
cardanoreserve.com,16
cardanorules.github.io/ada,1
cardanoscan.io,41
cardanosharp.com,15
cardanostakingpool.com,1
cardanosuisse.com,8
cardanotech.io,1
cardanowithpaul.com,79
cardapool.com,2
cardaspians.io,1
cardino-ada.netlify.app,6
carpoolcrypto.com,3
catalystswarm.com,17
cbosp.com,3
ccj123.html.xdomain.jp,88
celsius.network,105
centimani.io,5
cerostakepool.com,34
cexplorer.io,1
cflowpool.com,22
chaos-staking.com,2
charity-pool.ro,8
cheapstaking.com,20
cheekycrypto.io,8
chefpool.org,2
chilestakepo.cl,4
chimpy.click,1
chunkymonkey.us,6
claynation.io/stake,4
clio.one,44
cloudstruct.net,15
co2pool.com,3
codanar.com,7
coffeepool.jp,22
coinzzz.jp,149
congeepool.com,6
consensusmonky.de,3
corstakepool.com,1
cosd.com/pool,8
cosmicassetpool.net,23
cpoolsunited.com/pool?id=VENUS,9
createplanets.com,14
crimsonpool.com,8
cross.technology,3
crowdano.com,18
crown-tech.co.jp/ctecstakepool,52
crownstakepool.com,6
crypto-loops.com/loops,14
cryptobounty.org,23
cryptofay.io,2
cryptoman.tech,1
danteachescrypto.com/cardano-staking-pool,53
davidlikescrypto.com,7
dbooster.io,9
deadpoolcrypto.com,3
degas-pool.com,2
denadapool.io,7
devstakepool.github.io,1
dew-stake.com,11
diamondpool.io,8
digitalfortress.online,158
discord.gg/jgVVFwgGuQ,2
discovery-pool.com,3
dltsecure.net,1
dolcapool.eu,1
dot-stake-pool.amebaownd.com,2
drunkendragon.games,5
dutchpool.eu,1
dynamicstrategies.io,14
dynopool.com,1
earningcardano.com,12
easy1staking.com,10
ecopool.io,47
elitestakepool.com,18
ellipal.com/pages/ellipal-staking,2
emurgo.io,294
encoins.io,4
endeavorstakepools.com,113
epicpool.eu,1
etoro.com,484
evaginger.com,10
everestada.com,2
everstake.one,48
everstake.one/cardano,351
expo-dow.com,5
facebook.com/groups/adastakepool/?utm_source=adapools.org,2
fairpool.eu,31
falconstakepool.com,5
fasostakepool.com,4
feelstakepool.com,28
fikapool.com,4
fimi.vn/ada,14
fire-pool.com,1
flac.finance,6
fortepool.io,3
fortunepool.net,6
frcan.com,3
friends.staking4ADA.org,1
froggies.vercel.app,19
frontierpool.com,1
fungi-pool.com,1
gaiastakepool.com,3
gaien1-staking.xyz,2
gamingcardano.com,1
garden-pool.com,159
genepool.one,6
genius-x.co,152
genkipool.com,3
getgigs.com,4
gimbalabs.com,7
git.io/JItdr,70
git.io/JU5Hg,25
github.com/Kassiel706,1
github.com/SIMPLPool/SPO,1
github.com/crest9999,17
github.com/desayuno11,37
github.com/korea-gazuaa,4
github.com/rdlrt/rdlrt-pool,17
github.com/rgdl12345/rgdl12345,12
github.com/ryomapool/ryoma,16
github.com/stakepoolhub,14
github.com/uniVocity/shopify,1
goatstake.com,110
goldcoaststaking.com,1
grc1.netcount.gr,2
greatstakepool.com,1
greenstakepool.com,3
growpools.io,67
growyourstake.com,6
hada.vn.com,2
harmonicpool.on.fleek.co,12
hashvalley.github.io,9
hephy.io,1
hermes-stakepool.com,61
hodlada.today,85
hotelginebra.com.es,3
hunny-pool.com,1
huskypool.com,8
hype-staking.com,1
hyperlinkpool.kr,24
hysleeper.github.io/meow,4
iagon.com,3
iamx.id,22
ianesthesia.org/sage.html,2
ibexpool.com/basho,25
ikinaristakepool.amebaownd.com,30
indiepool.co,1
infiniastakepool.com,9
iohk.io,221
jazz.jazz-pool.com,15
jazz2.jazz-pool.com,19
jazz3.jazz-pool.com,34
jazz4.jazz-pool.com,17
jettpools.io,1
joeystakepool.com,7
jorgepool.com,9
junostakepool.com,1
juststaking.com,1
k9kstaking.com,1
kaizencrypto.com,39
kanayama11.xyz,12
kanayama12.xyz,3
kangaroo.onl,5
katanapool.com,99
kawancardano.com,7
kazunaka.com,30
kblocks.net,16
keipool.com,4
kevmate.com,4
kindstakepool.com,7
kiwipool.org,68
koalapool.org,14
kopipool.com,42
koreapool.io,3
krypto-knight.us,47
kuris.org,1
kyotostakepool.com,2
kysenpool.io,30
lab44.io,2
latinstakepools.com,1
leadstakepool.com,18
leaf-pool.com,37
let-them-eat-stake.com,3
lilystake.xyz,7
lkbh-pools.org,2
londonpool.co.uk,14
longshortsignal.com/cardanopool,1
lootpool.io,8
love2stake.com,3
lovelace.community,1
lovelacepool.com,44
loxeinc.com,1
lucky-pool.com,2
luminapool.io,2
lunarpool.io,1
lvlup-stakepool.com,3
maladex.com,14
maluiin.com,34
mantispool.net,19
masterstake.com,41
mbcg.io,2
mcwhirter.com.au,1
meld.com,1
metablx.com,1
metadex.fi,8
mihopool.com,2
milky-pool.com,5
minasan.io,2
mine-ada.com,16
minswap.org,37
miyabi-kyoto.org,2
moaipool.com,3
mobile.twitter.com/NGS_KGSP,1
mokshpool.org,52
monadpool.com,11
moonstake.io,445
mostaking.com,1
motostakepool.com,4
moxietech.co,1
mugen-pool.com,5
myadapoolnamerocks.com,16
nanipool.com,20
nasec.co.uk/cardano,4
nedscave.io,109
neighborlypool.xyz,4
newm.io,36
nmkr.io,6
no-tax.biz,3
nodeasy.com,54
nodenetworks.org,39
nomadpool.io,1
nordicpool.org,194
novapool.io,1
nu.fi,647
octaluso.dyndns.org,37
odin.baselinux.net,3
ohanavalhalla.com,1
ohoh7.github.io,1
okex.win,8
one-step-cardano.com,5
oneequity-staking-pool.com,1
onyxstakepool.com,204
osaka-pool.com,10
otakupool.com,2
ouroboros.mobi,12
ourostech.com.br,8
outerspace.money,2
ozzy-pool.com,51
p2p.org,70
parisadastakepool.fr,3
patienceovertime.com,1
pdtpools.io,1
pegasuspool.info,3
pipool.online,26
planetstake.com,55
plantacrypto.com,1
plushpool.com,32
poapool.com,4
politikoz.io,1
polypool.io,9
pool.adaph.io,12
pool.pm,2
pool.ravendex.io,5
pool.sublayer.io,2
pool_id_15,45
pool_id_1540,34
pool_id_1633,3
pool_id_1658,21
pool_id_169,5
pool_id_1704,3
pool_id_176,27
pool_id_1947,3
pool_id_2000,1
pool_id_2095,1
pool_id_2406,1
pool_id_3119,4
pool_id_3279,5
pool_id_3280,56
pool_id_3281,52
pool_id_3282,56
pool_id_3283,59
pool_id_3395,51
pool_id_3396,70
pool_id_3397,43
pool_id_3398,53
pool_id_3399,69
pool_id_3514,51
pool_id_3515,48
pool_id_3811,3
pool_id_3921,1
pool_id_4251,21
pool_id_4296,1
pool_id_4413,3
pool_id_4737,1
pool_id_4802,7
pool_id_4923,1
pool_id_4928,27
pool_id_4974,22
pool_id_4998,10
pool_id_5005,10
pool_id_77,1
pool_id_810,13
pool_id_811,14
pool_id_815,21
pool_id_816,5
pool_id_937,1
pool_id_967,3
pooldata.live,10
poolfixada.com,1
pools.zw3rk.com,24
pooltool.io/about,26
pooltool.io/pool/b81c65f4e17c8e94d89fcd369d11077af9800ae70177013a1a79b349,2
poolunder.com,35
poopool.org,2
popool.net,60
powerstakepool.com,26
prometheus-pool.com,1
psiloblox.io,3
psyada.com,27
publickey.co.jp,52
pudim.od.gy,9
pumppool.github.io,1
pxlz.org,3
pyur.io,1
qcpol.stakepool.quebec,2
quality-assurance-dao.github.io,11
qubitpool.com,1
queenada.com,36
quixote.systems,18
rabbitholepools.io,1
radarstakepool.org,6
ranket2.wordpress.com,22
rats.fail,5
raynetwork.io,220
relaypool.com,1
reliablestaking.com,1
reservoir.network,1
responsible-staking.at,5
rightstakepool.com,4
rinauser.group,3
riotpools.com,4
risecardano.com,3
romerstakepool.io,1
safestak.com,1
saganpool.com,1
sakepool.com,15
saltnet.io,16
sandstone.io,22
sanskys.github.io,13
santoelectronics.com/santonode,5
sapiopool.com,10
scardano.io,7
seedpools.org,3
siam.mof.one,1
sickcity.xyz,1
sipo.tokyo,102
skylightpool.com,28
smaug.pool.pm,11
smilespool.com,12
socialch4in.com,4
solpi.de,9
southtyrolpool.it,5
spartasp.com,3
spectrum-pool.kind.software,19
spirestaking.com,56
spklpool.com,2
squidpool.com,28
stake.army,6
stake.fish,56
stake.love,13
stakeTREK.io,5
stakeada.kr,12
stakeandeggs.io,1
stakebowl.io,90
stakecardano.net,27
stakechaiin.io,2
stakecool.io,133
staked.us,5
stakeforfuture.org,5
stakefornature.com,1
stakelake.com,1
stakelovelace.io,23
stakenuts.com,3
stakepool.at,105
stakepool247.eu,26
stakepoolservice.com,166
stakeshift.team,1
stakewithmax.com,2
stakewithnerd.com,26
staking-cardano.com,2
staking-fm.site,183
staking.cardanofun.com,54
staking.outofbits.com,11
staking.rocks,14
staking247.com,16
staking4ADA.org,37
stakit.io,58
steakandbake.github.io/ada,50
stoicpool.com,1
str8pool.com,54
sunnyada.io,92
supernova-pool.com,1
swisscryptojay.ch,1
t.me/ADA_UP,1
t.me/StakingADA,3
tap-ada.github.io,13
teqwyse.com,5
teslapool.io,1
tetonpool.com,2
texanstakes.com,2
thc-room335.com,12
thc-room335.com/rama,15
theartbank.io,8
theblueorange.io,9
thecryptobuff.com,1
theswim.net,33
thevikingpool.com,19
threepool.io,1
tinyurl.com/NINIstake,7
tinyurl.com/Pool-NICE,5
titanstaking.io,55
toadpool.org,1
tokyo-pool.com,1
tokyostaker.com,105
topopool.com,1
totalreturn-staking.com,1
truestaking.com,1
tts17.com,17
twitter.com/4KOMA_StakePool,1
twitter.com/ARSA_usui,2
twitter.com/Beastlyorion,64
twitter.com/Berry__Capital,4
twitter.com/Berry___Capital,4
twitter.com/BizarreStarsNFT,1
twitter.com/BradaPool,13
twitter.com/BreakingADA,20
twitter.com/CardanoGuru,29
twitter.com/Diamond25758632,5
twitter.com/Fine_stake_pool,1
twitter.com/HGK000,13
twitter.com/LightStakePool,4
twitter.com/LumpAHV8Lx1LGtU,25
twitter.com/Muggy_Pool,5
twitter.com/N_oyaji_ada,3
twitter.com/OystrPool,1
twitter.com/PoolAsahi,12
twitter.com/PoolOkayama,3
twitter.com/ProjectNTK,2
twitter.com/RANMA83054020,21
twitter.com/Rd7hrujn2Xv5FS2,7
twitter.com/SDGsPOOL,3
twitter.com/SMAN8_TickerSA8,13
twitter.com/SUNRISE_POOL,2
twitter.com/Sappo77sapporo,1
twitter.com/TAM_Stake_Pool,19
twitter.com/cardano_sugar,7
twitter.com/cardanodan,9
twitter.com/choco_stake,3
twitter.com/deisensei,2
twitter.com/flux_pool,1
twitter.com/harudaibab,3
twitter.com/hisa_iokinawa,15
twitter.com/hoskpool,1
twitter.com/io_natasha,1
twitter.com/kazewa_minami,20
twitter.com/kobe_ada_pool,1
twitter.com/leon_stake_pool,1
twitter.com/mac5_alpha,5
twitter.com/momoadapool,25
twitter.com/nagamaru_panda?s=06,2
twitter.com/nappy66560609,1
twitter.com/nvetech,18
twitter.com/oknw_pool,2
twitter.com/repsistance,15
twitter.com/sagittarius_stc,4
twitter.com/sakakibara1JPN,23
twitter.com/stakingberlin,3
tygar-pool.com,2
tylerscrypto.com,9
ukada.godaddysites.com,7
unbounded.earth,2
union4blockchain.com,1
uniquestaking.com,1
unitedstakesofcardano.io,4
universe25.io,2
unknown101,46
unknown102,53
unknown103,54
unknown104,57
unknown105,59
unknown106,63
unknown107,54
unknown108,49
unknown109,42
unknown110,62
unknown111,48
unknown112,60
unknown113,47
unknown114,63
unknown115,51
unknown116,57
unknown117,68
unknown118,55
unknown119,54
unknown120,56
unknown121,72
unknown122,54
unknown123,58
unknown124,55
unknown125,53
unknown126,66
unknown127,60
unknown128,49
unknown131,36
unknown132,41
unknown133,43
unknown134,12
unknown135,44
unknown136,41
unknown14,2
unknown17,37
unknown19,29
unknown20,31
unknown21,24
unknown22,27
unknown23,34
unknown24,24
unknown25,31
unknown26,28
unknown27,22
unknown28,21
unknown29,21
unknown30,17
unknown31,21
unknown53,7
unknown68,2
unknown71,1
unknown8,1
unknown81,11
unknown94,16
unknown99,56
usenobi.com,17
valencepool.com,1
vampyre.fund,13
vasilstdabov.org/staking-pool,4
vet05.webnode.kr,1
vibs.buzz,2
vicepool.com,16
vincepool.com,10
viperstaking.com/ada-pools/adder-pool,6
viperstaking.com/ada-pools/viper-pool,34
vivi-stakepool.com,11
vogue-pool.com,3
volcyada.com,5
wada.cash,1
wafflepool.org,34
waldmops.nvmr.de,10
wastaking.xyz,9
wavegp.com,49
wavepool.digital,696
wayacollective.com,2
weqntstakepool.nl,4
white.topopool.com,3
wiredfoundation.org,1
wise-pool.eu,2
woodlandpools.net,4
woofpool.github.io,12
world-economic-pool.amebaownd.com,23
xor-nand.io,1
xstakepool.com,55
xwin.com.my,8
yepple.io,1
yoada.fr,2
yokohamapool.com,3
yoroi-wallet.com,30
youradamoonpool.us,10
youtube.com/c/InvestX,1
youtube.com/c/augustobackes,4
youtube.com/channel/UCO_-AuhWHBUYq_eF63FS7bg,11
youtube.com/channel/UCRvqjQPSeaWn-uEx-w0XOIg,120
youtube.com/channel/UClFNxD5mGJa-XlZIcX2ko2A,5
youtube.com/cryptocapitalventure,134
yoyogi-pool.site,9
yummiuniverse.com,2
yuriyuriyuri.xyz,5
zetetic.tech,60
zpngstakepool.com,6
